status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family,sfl_coverage_ratio,sfl_entities,sfl_failed_cases,sfl_passed_cases,sfl_test_cases,sfl_total_s,strategy_label
evaluated,WaterBillCaculator_M5,WaterBillCaculator,CR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M5.java,WaterBillCaculator/WaterBillCaculator_M5.java,12,,,sfl.ochiai,line,12,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8495,12,27,4,31,0.0093,SFL Ochiai
evaluated,WaterBillCaculator_M5,WaterBillCaculator,CR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M5.java,WaterBillCaculator/WaterBillCaculator_M5.java,12,,,sfl.tarantula,line,12,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8495,12,27,4,31,0.0093,SFL Tarantula
evaluated,WaterBillCaculator_M5,WaterBillCaculator,CR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M5.java,WaterBillCaculator/WaterBillCaculator_M5.java,12,,,sfl.dstar,line,12,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8495,12,27,4,31,0.0093,SFL DStar (e=2)
evaluated,WaterBillCaculator_M5,WaterBillCaculator,CR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M5.java,WaterBillCaculator/WaterBillCaculator_M5.java,12,,,sfl.barinel,line,12,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8495,12,27,4,31,0.0093,SFL Barinel
evaluated,WaterBillCaculator_M5,WaterBillCaculator,CR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M5.java,WaterBillCaculator/WaterBillCaculator_M5.java,12,,,sfl.op2,line,12,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[12],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8495,12,27,4,31,0.0093,SFL Op2
evaluated,WaterBillCaculator_M6,WaterBillCaculator,SUR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M6.java,WaterBillCaculator/WaterBillCaculator_M6.java,16,,,sfl.ochiai,line,12,True,3,False,True,True,True,1,1,1,1,1,1,1,1,1,3,1,3,5,10,[16],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.858,12,25,2,27,0.0062,SFL Ochiai
evaluated,WaterBillCaculator_M6,WaterBillCaculator,SUR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M6.java,WaterBillCaculator/WaterBillCaculator_M6.java,16,,,sfl.tarantula,line,12,True,6,False,False,False,True,1,1,1,1,1,1,1,1,1,6,1,3,5,10,[16],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.858,12,25,2,27,0.0062,SFL Tarantula
evaluated,WaterBillCaculator_M6,WaterBillCaculator,SUR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M6.java,WaterBillCaculator/WaterBillCaculator_M6.java,16,,,sfl.dstar,line,12,True,3,False,True,True,True,1,1,1,1,1,1,1,1,1,3,1,3,5,10,[16],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.858,12,25,2,27,0.0062,SFL DStar (e=2)
evaluated,WaterBillCaculator_M6,WaterBillCaculator,SUR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M6.java,WaterBillCaculator/WaterBillCaculator_M6.java,16,,,sfl.barinel,line,12,True,6,False,False,False,True,1,1,1,1,1,1,1,1,1,6,1,3,5,10,[16],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.858,12,25,2,27,0.0062,SFL Barinel
evaluated,WaterBillCaculator_M6,WaterBillCaculator,SUR,data-flow,statement,WaterBillCaculator/WaterBillCaculator_M6.java,WaterBillCaculator/WaterBillCaculator_M6.java,16,,,sfl.op2,line,12,True,3,False,True,True,True,1,1,1,1,1,1,1,1,1,3,1,3,5,10,[16],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.858,12,25,2,27,0.0062,SFL Op2
evaluated,GradePolicy_M1,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M1.java,GradePolicy/GradePolicy_M1.java,3,,,sfl.ochiai,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,1,147,148,0.0487,SFL Ochiai
evaluated,GradePolicy_M1,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M1.java,GradePolicy/GradePolicy_M1.java,3,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,1,147,148,0.0487,SFL Tarantula
evaluated,GradePolicy_M1,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M1.java,GradePolicy/GradePolicy_M1.java,3,,,sfl.dstar,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,1,147,148,0.0487,SFL DStar (e=2)
evaluated,GradePolicy_M1,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M1.java,GradePolicy/GradePolicy_M1.java,3,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,1,147,148,0.0487,SFL Barinel
evaluated,GradePolicy_M1,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M1.java,GradePolicy/GradePolicy_M1.java,3,,,sfl.op2,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,1,147,148,0.0487,SFL Op2
evaluated,GradePolicy_M2,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M2.java,GradePolicy/GradePolicy_M2.java,6,,,sfl.ochiai,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6848,16,1,140,141,0.0478,SFL Ochiai
evaluated,GradePolicy_M2,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M2.java,GradePolicy/GradePolicy_M2.java,6,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6848,16,1,140,141,0.0478,SFL Tarantula
evaluated,GradePolicy_M2,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M2.java,GradePolicy/GradePolicy_M2.java,6,,,sfl.dstar,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6848,16,1,140,141,0.0478,SFL DStar (e=2)
evaluated,GradePolicy_M2,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M2.java,GradePolicy/GradePolicy_M2.java,6,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6848,16,1,140,141,0.0478,SFL Barinel
evaluated,GradePolicy_M2,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M2.java,GradePolicy/GradePolicy_M2.java,6,,,sfl.op2,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6848,16,1,140,141,0.0478,SFL Op2
evaluated,GradePolicy_M3,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M3.java,GradePolicy/GradePolicy_M3.java,13,,,sfl.ochiai,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0733,SFL Ochiai
evaluated,GradePolicy_M3,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M3.java,GradePolicy/GradePolicy_M3.java,13,,,sfl.tarantula,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0733,SFL Tarantula
evaluated,GradePolicy_M3,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M3.java,GradePolicy/GradePolicy_M3.java,13,,,sfl.dstar,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0733,SFL DStar (e=2)
evaluated,GradePolicy_M3,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M3.java,GradePolicy/GradePolicy_M3.java,13,,,sfl.barinel,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0733,SFL Barinel
evaluated,GradePolicy_M3,GradePolicy,BOR,control-flow,condition,GradePolicy/GradePolicy_M3.java,GradePolicy/GradePolicy_M3.java,13,,,sfl.op2,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0733,SFL Op2
evaluated,GradePolicy_M4,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M4.java,GradePolicy/GradePolicy_M4.java,14,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0455,SFL Ochiai
evaluated,GradePolicy_M4,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M4.java,GradePolicy/GradePolicy_M4.java,14,,,sfl.tarantula,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0455,SFL Tarantula
evaluated,GradePolicy_M4,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M4.java,GradePolicy/GradePolicy_M4.java,14,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0455,SFL DStar (e=2)
evaluated,GradePolicy_M4,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M4.java,GradePolicy/GradePolicy_M4.java,14,,,sfl.barinel,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0455,SFL Barinel
evaluated,GradePolicy_M4,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M4.java,GradePolicy/GradePolicy_M4.java,14,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,40,108,148,0.0455,SFL Op2
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,21,127,148,0.0408,SFL Ochiai
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,,,sfl.tarantula,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,21,127,148,0.0408,SFL Tarantula
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,21,127,148,0.0408,SFL DStar (e=2)
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,,,sfl.barinel,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,21,127,148,0.0408,SFL Barinel
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,21,127,148,0.0408,SFL Op2
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,103,45,148,0.0404,SFL Ochiai
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,103,45,148,0.0404,SFL Tarantula
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,103,45,148,0.0404,SFL DStar (e=2)
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,103,45,148,0.0404,SFL Barinel
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6858,16,103,45,148,0.0404,SFL Op2
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,,,sfl.ochiai,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6759,16,1,107,108,0.0267,SFL Ochiai
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6759,16,1,107,108,0.0267,SFL Tarantula
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,,,sfl.dstar,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6759,16,1,107,108,0.0267,SFL DStar (e=2)
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6759,16,1,107,108,0.0267,SFL Barinel
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,,,sfl.op2,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6759,16,1,107,108,0.0267,SFL Op2
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,,,sfl.ochiai,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6739,16,1,100,101,0.0281,SFL Ochiai
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6739,16,1,100,101,0.0281,SFL Tarantula
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,,,sfl.dstar,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6739,16,1,100,101,0.0281,SFL DStar (e=2)
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6739,16,1,100,101,0.0281,SFL Barinel
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,,,sfl.op2,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6739,16,1,100,101,0.0281,SFL Op2
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,,,sfl.ochiai,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6766,16,29,80,109,0.0304,SFL Ochiai
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,,,sfl.tarantula,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6766,16,29,80,109,0.0304,SFL Tarantula
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,,,sfl.dstar,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6766,16,29,80,109,0.0304,SFL DStar (e=2)
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,,,sfl.barinel,line,16,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6766,16,29,80,109,0.0304,SFL Barinel
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,,,sfl.op2,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6766,16,29,80,109,0.0304,SFL Op2
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6783,16,48,67,115,0.0348,SFL Ochiai
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,,,sfl.tarantula,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6783,16,48,67,115,0.0348,SFL Tarantula
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6783,16,48,67,115,0.0348,SFL DStar (e=2)
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,,,sfl.barinel,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6783,16,48,67,115,0.0348,SFL Barinel
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6783,16,48,67,115,0.0348,SFL Op2
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,23,86,109,0.029,SFL Ochiai
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,,,sfl.tarantula,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,23,86,109,0.029,SFL Tarantula
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,23,86,109,0.029,SFL DStar (e=2)
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,,,sfl.barinel,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,23,86,109,0.029,SFL Barinel
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,23,86,109,0.029,SFL Op2
evaluated,InventoryReorder_M6,InventoryReorder,RVR,data-flow,statement,InventoryReorder/InventoryReorder_M6.java,InventoryReorder/InventoryReorder_M6.java,27,,,sfl.ochiai,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,85,24,109,0.0275,SFL Ochiai
evaluated,InventoryReorder_M6,InventoryReorder,RVR,data-flow,statement,InventoryReorder/InventoryReorder_M6.java,InventoryReorder/InventoryReorder_M6.java,27,,,sfl.tarantula,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,85,24,109,0.0275,SFL Tarantula
evaluated,InventoryReorder_M6,InventoryReorder,RVR,data-flow,statement,InventoryReorder/InventoryReorder_M6.java,InventoryReorder/InventoryReorder_M6.java,27,,,sfl.dstar,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,85,24,109,0.0275,SFL DStar (e=2)
evaluated,InventoryReorder_M6,InventoryReorder,RVR,data-flow,statement,InventoryReorder/InventoryReorder_M6.java,InventoryReorder/InventoryReorder_M6.java,27,,,sfl.barinel,line,16,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,85,24,109,0.0275,SFL Barinel
evaluated,InventoryReorder_M6,InventoryReorder,RVR,data-flow,statement,InventoryReorder/InventoryReorder_M6.java,InventoryReorder/InventoryReorder_M6.java,27,,,sfl.op2,line,16,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.676,16,85,24,109,0.0275,SFL Op2
evaluated,MaxOfFive_M1,MaxOfFive,ROR,control-flow,condition,MaxOfFive/MaxOfFive_M1.java,MaxOfFive/MaxOfFive_M1.java,3,,,sfl.ochiai,line,34,True,4,False,False,True,True,,,,,,,,,1,4,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.627,34,62,26,88,0.0158,SFL Ochiai
evaluated,MaxOfFive_M1,MaxOfFive,ROR,control-flow,condition,MaxOfFive/MaxOfFive_M1.java,MaxOfFive/MaxOfFive_M1.java,3,,,sfl.tarantula,line,34,True,13,False,False,False,False,,,,,,,,,1,13,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.627,34,62,26,88,0.0158,SFL Tarantula
