F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
23,86,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M5/cct_folded_localization_aggregated.json,9,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",InventoryReorder_M5,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M5/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,InventoryReorder,1
85,24,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M6/cct_folded_localization_aggregated.json,9,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",InventoryReorder_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M6/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,InventoryReorder,1
88,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M1/cct_folded_localization_aggregated.json,9,1,1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M1/cct_folded_localization_eval.json,condition,control-flow,,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",PairSortCheck_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M1/cct_folded_localization.json,,coverage_x_purity,10,1,evaluated,PairSortCheck,2
68,10,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M2/cct_folded_localization_aggregated.json,9,3,3,True,18,"{""top1"": false, ""top2"": false, ""top3"": true}",True,9,"{""top1"": false, ""top2"": false, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M2/cct_folded_localization_eval.json,condition,control-flow,,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",PairSortCheck_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M2/cct_folded_localization.json,,coverage_x_purity,10,1,evaluated,PairSortCheck,2
0,167,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,PairSortCheck_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,PairSortCheck,1
7,141,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M4/cct_folded_localization_aggregated.json,9,,1,True,16,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",PairSortCheck_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M4/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,PairSortCheck,2
88,99,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M5/cct_folded_localization_aggregated.json,9,,1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},PairSortCheck_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M5/cct_folded_localization.json,,coverage_x_purity,9,0,evaluated,PairSortCheck,2
0,219,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M6/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M6/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,PairSortCheck_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/PairSortCheck_M6/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,PairSortCheck,2
1,165,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M1/cct_folded_localization_aggregated.json,1,1,1,True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},WeightedAddLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,WeightedAddLoop,1
1,163,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},WeightedAddLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,WeightedAddLoop,1
0,166,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,WeightedAddLoop_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,WeightedAddLoop,1
80,86,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M4/cct_folded_localization_aggregated.json,8,,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},WeightedAddLoop_M4,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M4/cct_folded_localization.json,,coverage_x_purity,7,0,evaluated,WeightedAddLoop,1
80,86,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M5/cct_folded_localization_aggregated.json,7,,2,True,12,"{""top1"": false, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M5/cct_folded_localization_eval.json,statement,data-flow,2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,,{},WeightedAddLoop_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M5/cct_folded_localization.json,,coverage_x_purity,5,0,evaluated,WeightedAddLoop,1
80,86,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M6/cct_folded_localization_aggregated.json,7,,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},WeightedAddLoop_M6,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/WeightedAddLoop_M6/cct_folded_localization.json,,coverage_x_purity,5,0,evaluated,WeightedAddLoop,1
1,125,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},MarginAdjustLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,MarginAdjustLoop,0
1,121,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},MarginAdjustLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,MarginAdjustLoop,0
60,66,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M3/cct_folded_localization_aggregated.json,7,1,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",MarginAdjustLoop_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M3/cct_folded_localization.json,,coverage_x_purity,5,2,evaluated,MarginAdjustLoop,0
60,66,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M4/cct_folded_localization_aggregated.json,7,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",MarginAdjustLoop_M4,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M4/cct_folded_localization.json,,coverage_x_purity,7,2,evaluated,MarginAdjustLoop,0
60,66,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M5/cct_folded_localization_aggregated.json,7,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",MarginAdjustLoop_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M5/cct_folded_localization.json,,coverage_x_purity,5,2,evaluated,MarginAdjustLoop,0
60,66,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M6/cct_folded_localization_aggregated.json,7,,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",MarginAdjustLoop_M6,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MarginAdjustLoop_M6/cct_folded_localization.json,,coverage_x_purity,5,2,evaluated,MarginAdjustLoop,0
1,76,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},SaturatingPenaltyLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,SaturatingPenaltyLoop,1
1,72,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},SaturatingPenaltyLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,SaturatingPenaltyLoop,1
0,78,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,SaturatingPenaltyLoop_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,SaturatingPenaltyLoop,0
